anonID,importId,goal,first_move,first_move_rank,first_move_possible_goals,before_first_move,first_move_serves_goal,total_moves_serves_goal,mean_random_samples_rank,first_move_possible_goal_goals
eaQPMu21DT,26316,cover blue all,"(58, 92)",250,19,"[(96, 80) (98, 78) (99, 65) (79, 78) (79, 80) (82, 65) (82, 81) (87, 70)
 (89, 70) (96, 65) (96, 81) (98, 65) (98, 81) (99, 78) (99, 80) (103, 70)
 (73, 75) (79, 65) (79, 81) (82, 78) (82, 80) (84, 70) (84, 65) (89, 65)
 (93, 65) (93, 70) (93, 78) (93, 80) (93, 81) (96, 70) (96, 75) (98, 70)
 (98, 75) (99, 70) (99, 75) (103, 65) (103, 75) (103, 78) (103, 80)
 (103, 81) (73, 65) (73, 70) (73, 78) (73, 80) (73, 81) (79, 70) (79, 75)
 (82, 70) (82, 75) (84, 75) (84, 78) (84, 80) (84, 81) (87, 65) (87, 75)
 (87, 78) (87, 80) (87, 81) (89, 75) (89, 78) (89, 80) (89, 81) (58, 75)
 (83, 81) (58, 65) (72, 75) (83, 78) (83, 80) (72, 65) (72, 70) (72, 78)
 (72, 80) (72, 81) (83, 70) (83, 75) (58, 70) (58, 78) (58, 80) (58, 81)
 (58, 59) (72, 55) (77, 75) (84, 68) (84, 85) (73, 54) (73, 92) (93, 40)
 (93, 59) (96, 61) (98, 61) (99, 64) (103, 66) (103, 68) (87, 71) (89, 69)
 (73, 40) (79, 64) (82, 61) (84, 71) (89, 66) (89, 68) (89, 85) (93, 92)
 (72, 40) (86, 70) (93, 54) (93, 55) (96, 64) (98, 64) (99, 61) (103, 69)
 (103, 71) (73, 59) (73, 61) (73, 64) (73, 69) (79, 40) (79, 55) (79, 69)
 (82, 40) (82, 55) (82, 69) (84, 54) (84, 59) (84, 69) (87, 40) (87, 55)
 (87, 61) (87, 64) (87, 66) (87, 68) (87, 85) (88, 65) (88, 75) (88, 78)
 (88, 80) (88, 81) (89, 54) (89, 59) (96, 92) (98, 92) (99, 92) (103, 92)
 (79, 54) (79, 92) (82, 54) (82, 92) (84, 40) (84, 92) (87, 54) (87, 92)
 (89, 40) (89, 92) (93, 61) (93, 64) (93, 66) (93, 68) (93, 69) (93, 71)
 (93, 85) (96, 40) (96, 54) (96, 55) (96, 59) (96, 66) (96, 68) (96, 69)
 (96, 71) (96, 85) (98, 40) (98, 54) (98, 55) (98, 59) (98, 66) (98, 68)
 (98, 69) (98, 71) (98, 85) (99, 40) (99, 54) (99, 55) (99, 59) (99, 66)
 (99, 68) (99, 69) (99, 71) (99, 85) (103, 40) (103, 54) (103, 55)
 (103, 59) (103, 61) (103, 64) (72, 61) (72, 64) (72, 69) (73, 66)
 (73, 68) (73, 71) (73, 85) (77, 65) (77, 70) (77, 78) (77, 80) (77, 81)
 (79, 59) (79, 66) (79, 68) (79, 71) (79, 85) (82, 59) (82, 66) (82, 68)
 (82, 71) (82, 85) (83, 54) (83, 59) (83, 66) (83, 68) (83, 71) (83, 85)
 (84, 55) (84, 61) (84, 64) (86, 65) (86, 75) (86, 78) (86, 80) (86, 81)
 (87, 59) (89, 55) (89, 61) (89, 64) (72, 92) (83, 40) (58, 68) (83, 64)
 (58, 54) (72, 59) (83, 61) (83, 92) (72, 66) (72, 68) (72, 71) (72, 85)
 (83, 55) (83, 69) (58, 66) (58, 71) (58, 85)]",0.0,79,39.378,"['move blue C1', 'move red A1', 'uncover blue all', 'move green A1', 'fill nocolor A1', 'move green B2', 'move green B', 'move green B1', 'move green C', 'uncover green all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C', 'clear nocolor A2', 'move green C2', 'move green C1']"
eaQPMu21DT,26316,cover red all,"(77, 40)",0,1,[],1.0,59,28.971,['cover red all']
eaQPMu21DT,26316,fill nocolor A2,"(79, 75)",27,7,"[(73, 40) (72, 40) (73, 59) (73, 75) (79, 40) (82, 40) (84, 59) (87, 40)
 (88, 75) (89, 59) (84, 40) (88, 40) (88, 59) (89, 40) (96, 40) (96, 59)
 (96, 75) (98, 40) (98, 59) (98, 75) (99, 40) (99, 59) (99, 75) (103, 40)
 (103, 59) (103, 75) (79, 59)]",1.0,42,20.33,"['fill nocolor A2', 'move red A', 'uncover red all', 'clear nocolor B1', 'cover blue all', 'move red A2', 'clear nocolor B']"
eaQPMu21DT,26316,fill nocolor B2,"(79, 81)",9,5,"[(79, 64) (96, 64) (96, 65) (96, 81) (98, 64) (98, 65) (98, 81) (73, 64)
 (79, 65)]",1.0,42,20.54,"['fill nocolor B2', 'move red B2', 'uncover red all', 'clear nocolor B1', 'cover blue all']"
eaQPMu21DT,26316,move green B2,"(84, 81)",9,7,"[(84, 65) (89, 65) (103, 64) (103, 65) (103, 81) (72, 64) (77, 65)
 (77, 81) (84, 64)]",1.0,29,14.014,"['fill nocolor B2', 'clear nocolor C', 'move green B2', 'move green B', 'uncover green all', 'cover blue all', 'clear nocolor C1']"
eaQPMu21DT,26316,move red C1,"(82, 85)",11,7,"[(87, 66) (87, 68) (87, 85) (73, 66) (73, 68) (73, 85) (79, 66) (79, 68)
 (79, 85) (82, 66) (82, 68)]",1.0,27,12.895,"['move red C1', 'move red C', 'fill nocolor C1', 'clear nocolor B2', 'uncover red all', 'clear nocolor B', 'cover green all']"
eaQPMu21DT,26316,uncover blue all,"(58, 92)",31,19,"[(88, 69) (88, 71) (88, 66) (88, 85) (88, 92) (88, 54) (88, 55) (88, 61)
 (88, 64) (86, 66) (86, 85) (77, 92) (58, 54) (77, 54) (77, 55) (86, 69)
 (86, 71) (86, 92) (77, 61) (77, 64) (77, 66) (77, 69) (77, 71) (77, 85)
 (86, 54) (86, 55) (86, 61) (86, 64) (58, 66) (58, 71) (58, 85)]",1.0,36,17.603,"['move blue C1', 'move red A1', 'uncover blue all', 'move green A1', 'fill nocolor A1', 'move green B2', 'move green B', 'move green B1', 'move green C', 'uncover green all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C', 'clear nocolor A2', 'move green C2', 'move green C1']"
eaQPMu21DT,26316,uncover red all,"(73, 92)",0,1,[],1.0,60,29.464,['uncover red all']
eaQPMu21DT,79463,clear nocolor A,"(58, 80)",69,14,"[(54, 65) (54, 70) (54, 78) (54, 80) (54, 81) (75, 66) (75, 69) (75, 86)
 (75, 89) (75, 43) (91, 43) (91, 64) (91, 65) (91, 66) (91, 69) (91, 70)
 (91, 78) (91, 80) (91, 81) (91, 85) (91, 86) (91, 89) (92, 43) (92, 64)
 (92, 65) (92, 66) (92, 69) (92, 70) (92, 78) (92, 80) (92, 81) (92, 85)
 (92, 86) (92, 89) (95, 43) (95, 64) (95, 65) (95, 66) (95, 69) (95, 70)
 (95, 78) (95, 80) (95, 81) (95, 85) (95, 86) (95, 89) (54, 43) (54, 64)
 (54, 66) (54, 69) (54, 85) (54, 86) (54, 89) (58, 66) (58, 69) (58, 86)
 (58, 89) (75, 64) (75, 65) (75, 70) (75, 78) (75, 80) (75, 81) (75, 85)
 (58, 43) (58, 64) (58, 65) (58, 70) (58, 78)]",1.0,72,36.155,"['fill nocolor B1', 'move blue C1', 'clear nocolor A', 'uncover blue all', 'move red B', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C', 'cover green all', 'clear nocolor A2', 'move red B1']"
eaQPMu21DT,79463,clear nocolor B,"(61, 57)",62,9,"[(82, 40) (82, 73) (82, 74) (82, 77) (82, 85) (83, 36) (83, 70) (82, 69)
 (96, 36) (96, 40) (96, 57) (96, 66) (96, 69) (96, 70) (96, 73) (96, 74)
 (96, 77) (96, 85) (96, 86) (96, 89) (98, 36) (98, 40) (98, 57) (98, 66)
 (98, 69) (98, 70) (98, 73) (98, 74) (98, 77) (98, 85) (98, 86) (98, 89)
 (99, 36) (99, 40) (99, 57) (99, 66) (99, 69) (99, 70) (99, 73) (99, 74)
 (99, 77) (99, 85) (99, 86) (99, 89) (61, 40) (82, 36) (82, 57) (82, 66)
 (82, 70) (82, 86) (82, 89) (83, 40) (83, 57) (83, 66) (83, 69) (83, 73)
 (83, 74) (83, 77) (83, 85) (83, 86) (83, 89) (61, 69)]",1.0,72,35.425,"['move blue A', 'fill nocolor A2', 'move red A', 'uncover red all', 'clear nocolor B1', 'cover blue all', 'move red A2', 'clear nocolor B', 'move blue A2']"
eaQPMu21DT,79463,cover green all,"(75, 36)",17,5,"[(91, 36) (92, 36) (96, 80) (98, 78) (99, 65) (107, 70) (82, 65) (82, 81)
 (95, 36) (96, 65) (96, 81) (98, 65) (98, 81) (99, 78) (99, 80) (103, 70)
 (104, 70)]",1.0,87,42.467,"['uncover blue all', 'fill nocolor A1', 'move blue A1', 'cover green all', 'clear nocolor A2']"
eaQPMu21DT,79463,cover red all,"(75, 73)",25,5,"[(75, 40) (91, 74) (92, 73) (95, 40) (96, 43) (98, 43) (99, 64) (104, 85)
 (54, 73) (54, 74) (75, 77) (83, 64) (84, 85) (91, 40) (91, 77) (92, 40)
 (92, 77) (95, 73) (95, 74) (96, 64) (98, 64) (99, 43) (107, 85) (54, 40)
 (54, 77)]",1.0,100,49.143,"['uncover blue all', 'fill nocolor A1', 'cover red all', 'move blue A1', 'clear nocolor A2']"
eaQPMu21DT,79463,fill nocolor B1,"(82, 80)",9,5,"[(82, 43) (83, 78) (83, 80) (99, 43) (99, 78) (99, 80) (54, 78) (54, 80)
 (82, 78)]",1.0,45,22.28,"['fill nocolor B1', 'clear nocolor B2', 'uncover red all', 'cover green all', 'move red B1']"
eaQPMu21DT,79463,fill nocolor C1,"(87, 85)",0,4,[],1.0,45,21.885,"['move red C1', 'move blue C1', 'fill nocolor C1', 'clear nocolor C2']"
eaQPMu21DT,79463,move blue A2,"(58, 74)",216,12,"[(84, 57) (84, 40) (104, 40) (104, 57) (104, 77) (107, 40) (107, 57)
 (107, 77) (61, 40) (84, 77) (87, 40) (87, 77) (61, 57) (61, 78) (61, 80)
 (61, 64) (61, 65) (61, 73) (61, 74) (61, 77) (61, 81) (61, 85) (87, 57)
 (61, 36) (61, 70) (58, 57) (83, 81) (84, 86) (75, 40) (91, 36) (91, 74)
 (92, 36) (92, 73) (95, 40) (95, 57) (96, 80) (98, 78) (99, 64) (99, 65)
 (104, 66) (104, 85) (107, 69) (107, 70) (54, 73) (54, 74) (75, 77)
 (82, 65) (82, 81) (83, 64) (84, 85) (83, 78) (83, 80) (84, 69) (84, 89)
 (87, 85) (91, 40) (91, 57) (91, 77) (92, 40) (92, 57) (92, 77) (95, 36)
 (95, 73) (95, 74) (96, 64) (96, 65) (96, 81) (98, 64) (98, 65) (98, 81)
 (99, 78) (99, 80) (103, 70) (104, 69) (104, 70) (104, 89) (107, 66)
 (107, 85) (107, 86) (54, 40) (54, 57) (54, 65) (54, 70) (54, 77) (54, 78)
 (54, 80) (54, 81) (82, 40) (82, 73) (82, 74) (82, 77) (82, 78) (82, 80)
 (82, 85) (83, 36) (83, 70) (84, 70) (88, 36) (88, 65) (88, 78) (88, 80)
 (88, 81) (88, 85) (84, 43) (91, 64) (91, 65) (91, 70) (91, 78) (91, 80)
 (91, 81) (91, 85) (92, 64) (92, 65) (92, 70) (92, 78) (92, 80) (92, 81)
 (92, 85) (95, 64) (95, 65) (95, 70) (95, 78) (95, 80) (95, 81) (95, 85)
 (96, 36) (96, 40) (96, 57) (96, 70) (96, 73) (96, 74) (96, 77) (96, 85)
 (98, 36) (98, 40) (98, 57) (98, 70) (98, 73) (98, 74) (98, 77) (98, 85)
 (99, 36) (99, 40) (99, 57) (99, 70) (99, 73) (99, 74) (99, 77) (99, 85)
 (103, 36) (103, 40) (103, 57) (103, 64) (103, 65) (103, 73) (103, 74)
 (103, 77) (103, 78) (103, 80) (103, 81) (104, 36) (104, 43) (104, 64)
 (104, 65) (104, 73) (104, 74) (104, 78) (104, 80) (104, 81) (107, 36)
 (107, 43) (107, 64) (107, 65) (107, 73) (107, 74) (107, 78) (107, 80)
 (107, 81) (54, 64) (54, 85) (82, 36) (82, 57) (82, 70) (83, 40) (83, 57)
 (83, 73) (83, 74) (83, 77) (83, 85) (84, 36) (84, 64) (84, 65) (84, 73)
 (84, 74) (84, 78) (84, 80) (84, 81) (87, 43) (87, 64) (87, 73) (87, 74)
 (88, 40) (88, 57) (88, 64) (88, 73) (88, 74) (88, 77) (61, 69) (58, 77)
 (61, 66) (61, 86) (61, 89) (87, 70) (87, 89) (58, 36) (58, 73)]",0.0,25,11.892,"['move blue C1', 'move red A1', 'uncover blue all', 'fill nocolor A1', 'cover red all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C', 'clear nocolor A2']"
eaQPMu21DT,79463,move red C,"(61, 85)",32,13,"[(82, 85) (82, 69) (91, 66) (91, 69) (91, 70) (91, 85) (91, 86) (91, 89)
 (92, 66) (92, 69) (92, 70) (92, 85) (92, 86) (92, 89) (95, 66) (95, 69)
 (95, 70) (95, 85) (95, 86) (95, 89) (58, 66) (58, 69) (58, 86) (58, 89)
 (82, 66) (82, 70) (82, 86) (82, 89) (61, 69) (61, 66) (61, 86) (61, 89)]",1.0,36,17.783,"['move red C1', 'move blue C1', 'move blue A', 'move red C', 'uncover blue all', 'fill nocolor C1', 'clear nocolor B1', 'move blue C2', 'clear nocolor B', 'move blue B2', 'move blue A1', 'move blue A2', 'move blue C']"
eaQPMu21DT,79463,uncover blue all,"(58, 74)",28,12,"[(75, 77) (84, 85) (75, 36) (75, 73) (75, 74) (84, 70) (75, 64) (75, 65)
 (75, 70) (75, 78) (75, 80) (75, 81) (75, 85) (84, 36) (84, 64) (84, 65)
 (84, 73) (84, 74) (84, 77) (84, 78) (84, 80) (84, 81) (58, 77) (61, 78)
 (61, 80) (61, 64) (58, 36) (58, 73)]",1.0,44,21.5,"['move blue C1', 'move red A1', 'uncover blue all', 'fill nocolor A1', 'cover red all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C', 'clear nocolor A2']"
eaQPMu21DT,79463,uncover red all,"(61, 80)",17,10,"[(82, 65) (82, 81) (82, 78) (82, 80) (82, 36) (82, 57) (82, 66) (82, 70)
 (82, 86) (82, 89) (61, 57) (61, 66) (61, 86) (61, 89) (87, 70) (87, 89)
 (61, 78)]",1.0,30,14.573,"['move blue C1', 'move blue A', 'uncover blue all', 'uncover red all', 'move blue C2', 'move blue B2', 'move blue A1', 'move blue A2', 'move blue C', 'cover green all']"
8IGkke8etR,49589,clear nocolor B1,"(80, 65)",3,4,"[(78, 65) (79, 63) (79, 65)]",1.0,45,22.254,"['fill nocolor B2', 'move green B2', 'clear nocolor B1', 'cover red all']"
8IGkke8etR,49589,clear nocolor B2,"(81, 62)",6,5,"[(81, 61) (83, 60) (83, 62) (81, 38) (81, 57) (81, 60)]",1.0,45,21.736,"['fill nocolor B1', 'clear nocolor B2', 'uncover red all', 'cover green all', 'move red B1']"
8IGkke8etR,49589,cover blue all,"(56, 40)",24,6,"[(81, 64) (103, 84) (104, 84) (105, 88) (105, 89) (106, 89) (107, 88)
 (78, 61) (80, 61) (81, 61) (102, 88) (102, 89) (103, 88) (103, 89)
 (104, 88) (104, 89) (105, 84) (106, 84) (107, 84) (72, 40) (78, 64)
 (79, 64) (80, 64) (82, 61)]",1.0,99,49.713,"['fill nocolor A2', 'clear nocolor A1', 'cover blue all', 'move red A2', 'move green A2', 'move blue A2']"
8IGkke8etR,49589,cover green all,"(58, 54)",13,6,"[(102, 85) (104, 85) (106, 87) (107, 87) (102, 87) (103, 87) (104, 87)
 (105, 85) (106, 85) (107, 85) (77, 54) (81, 60) (81, 62)]",1.0,62,30.417,"['move red A1', 'move green A1', 'fill nocolor A1', 'move blue A1', 'cover green all', 'clear nocolor A2']"
8IGkke8etR,49589,fill nocolor A2,"(56, 57)",36,13,"[(72, 57) (72, 40) (81, 57) (56, 40) (78, 40) (80, 40) (81, 40) (102, 40)
 (102, 57) (102, 59) (103, 40) (103, 57) (103, 59) (104, 40) (104, 57)
 (104, 59) (105, 40) (105, 57) (105, 59) (106, 40) (106, 57) (106, 59)
 (107, 40) (107, 57) (107, 59) (78, 57) (78, 59) (79, 57) (80, 57)
 (80, 59) (81, 59) (82, 57) (79, 40) (82, 40) (83, 40) (72, 59)]",1.0,42,20.58,"['fill nocolor A2', 'move green B2', 'move green B', 'clear nocolor A1', 'move green B1', 'cover red all', 'move green C', 'uncover green all', 'move red A2', 'move green A2', 'move blue A2', 'move green C2', 'move green C1']"
8IGkke8etR,49589,fill nocolor C2,"(104, 87)",6,4,"[(102, 87) (102, 88) (102, 89) (103, 87) (103, 88) (103, 89)]",1.0,42,21.134,"['move red C2', 'fill nocolor C2', 'cover green all', 'clear nocolor C1']"
8IGkke8etR,49589,move red A2,"(56, 57)",20,13,"[(72, 57) (72, 40) (81, 57) (56, 40) (81, 40) (104, 40) (104, 57)
 (104, 59) (79, 57) (81, 59) (82, 57) (72, 91) (79, 40) (82, 40) (83, 40)
 (79, 60) (79, 62) (72, 59) (82, 60) (82, 62)]",1.0,45,22.338,"['fill nocolor A2', 'move green B2', 'move green B', 'clear nocolor A1', 'move green B1', 'cover red all', 'move green C', 'uncover green all', 'move red A2', 'move green A2', 'move blue A2', 'move green C2', 'move green C1']"
8IGkke8etR,49589,move red B1,"(104, 60)",6,6,"[(81, 61) (83, 60) (83, 62) (81, 60) (81, 62) (82, 61)]",1.0,45,22.363,"['fill nocolor B1', 'clear nocolor C', 'move red B', 'cover green all', 'move red B1', 'clear nocolor C1']"
8IGkke8etR,49589,uncover blue all,"(56, 91)",24,16,"[(77, 91) (77, 54) (77, 60) (77, 62) (77, 63) (77, 65) (77, 85) (77, 86)
 (77, 87) (56, 54) (75, 91) (75, 54) (75, 60) (75, 62) (75, 63) (75, 65)
 (75, 85) (75, 86) (75, 87) (56, 60) (56, 62) (56, 85) (56, 87) (56, 65)]",1.0,27,13.02,"['move blue C1', 'uncover blue all', 'move green B2', 'move green B', 'move green B1', 'move green C', 'uncover green all', 'move blue C2', 'move green A2', 'move blue B2', 'move blue B', 'move blue B1', 'move blue A2', 'move blue C', 'move green C2', 'move green C1']"
8IGkke8etR,49589,uncover green all,"(58, 57)",20,8,"[(78, 61) (80, 61) (78, 63) (78, 64) (80, 63) (80, 64) (78, 91) (80, 91)
 (78, 57) (78, 59) (78, 84) (78, 86) (78, 88) (78, 89) (80, 57) (80, 59)
 (80, 84) (80, 86) (80, 88) (80, 89)]",1.0,50,23.99,"['move green A1', 'move green B2', 'move green B', 'move green B1', 'move green C', 'uncover green all', 'move green C2', 'move green C1']"
SZ4WJ9mFNC,37887,clear nocolor A,"(54, 79)",61,14,"[(73, 50) (73, 70) (73, 83) (94, 98) (94, 100) (95, 98) (95, 100) (73, 42)
 (73, 63) (73, 69) (73, 98) (73, 100) (94, 42) (94, 50) (94, 63) (94, 66)
 (94, 69) (94, 70) (94, 71) (94, 79) (94, 83) (94, 85) (95, 42) (95, 50)
 (95, 63) (95, 66) (95, 69) (95, 70) (95, 71) (95, 79) (95, 83) (95, 85)
 (54, 42) (54, 66) (54, 85) (73, 66) (73, 71) (73, 79) (73, 85) (74, 42)
 (74, 66) (74, 85) (75, 50) (75, 70) (75, 83) (54, 50) (54, 70) (74, 50)
 (74, 70) (75, 42) (75, 63) (75, 69) (54, 98) (54, 100) (74, 98) (74, 100)
 (75, 98) (75, 100) (54, 63) (54, 69) (54, 71)]",1.0,72,36.793,"['move red C1', 'fill nocolor B1', 'move red C', 'clear nocolor A', 'move red B', 'move red B2', 'clear nocolor A1', 'move red C2', 'uncover red all', 'cover blue all', 'move red A2', 'move blue B', 'move blue B1', 'move red B1']"
SZ4WJ9mFNC,37887,clear nocolor B,"(97, 76)",9,6,"[(97, 36) (97, 50) (97, 55) (97, 56) (97, 57) (97, 66) (97, 69) (97, 70)
 (97, 71)]",1.0,48,24.027,"['move blue A', 'fill nocolor A2', 'clear nocolor B1', 'cover red all', 'clear nocolor B', 'move blue A2']"
SZ4WJ9mFNC,37887,cover blue all,"(73, 36)",3,2,"[(54, 56) (74, 36) (101, 63)]",1.0,73,36.541,"['uncover green all', 'cover blue all']"
SZ4WJ9mFNC,37887,cover red all,"(73, 57)",5,4,"[(94, 57) (95, 57) (95, 76) (97, 42) (103, 66)]",1.0,55,26.518,"['fill nocolor A2', 'clear nocolor A1', 'cover red all', 'move green A2']"
SZ4WJ9mFNC,37887,fill nocolor A2,"(54, 76)",2,4,"[(73, 77) (54, 57)]",1.0,39,19.109,"['fill nocolor A2', 'clear nocolor A1', 'move red A2', 'move blue A2']"
SZ4WJ9mFNC,37887,fill nocolor C1,"(101, 85)",19,6,"[(87, 50) (88, 66) (88, 85) (89, 50) (89, 66) (73, 50) (88, 50) (89, 85)
 (94, 50) (94, 66) (94, 85) (95, 50) (95, 66) (95, 85) (97, 50) (97, 66)
 (97, 85) (101, 50) (101, 66)]",1.0,39,19.195,"['fill nocolor C1', 'clear nocolor B2', 'cover red all', 'move green C', 'clear nocolor B', 'move green C1']"
SZ4WJ9mFNC,37887,move red A1,"(75, 55)",0,4,[],1.0,37,17.954,"['move red A1', 'move green A1', 'fill nocolor A1', 'clear nocolor A2']"
SZ4WJ9mFNC,37887,move red C,"(75, 85)",39,14,"[(94, 50) (94, 66) (94, 69) (94, 70) (94, 71) (94, 85) (54, 66) (54, 85)
 (74, 66) (74, 85) (75, 50) (75, 70) (54, 50) (54, 70) (74, 50) (74, 70)
 (75, 69) (54, 55) (60, 69) (74, 55) (60, 50) (54, 77) (74, 77) (54, 98)
 (54, 100) (74, 98) (74, 100) (54, 63) (54, 69) (54, 71) (54, 79) (54, 83)
 (74, 63) (74, 69) (74, 71) (74, 79) (74, 83) (75, 66) (75, 71)]",1.0,44,21.092,"['move red C1', 'move red C', 'clear nocolor A', 'fill nocolor C1', 'move green A1', 'move green B2', 'move green B', 'move green B1', 'cover red all', 'move green C', 'uncover green all', 'clear nocolor A2', 'move green C2', 'move green C1']"
SZ4WJ9mFNC,37887,uncover blue all,"(60, 98)",27,16,"[(89, 70) (89, 85) (89, 98) (89, 100) (89, 55) (89, 57) (89, 76) (89, 77)
 (89, 83) (68, 85) (84, 85) (84, 70) (60, 83) (68, 70) (84, 98) (84, 100)
 (84, 55) (84, 57) (84, 76) (84, 77) (84, 83) (68, 57) (68, 76) (60, 55)
 (60, 57) (60, 70) (60, 77)]",1.0,36,17.544,"['move blue C1', 'move blue A', 'uncover blue all', 'move green A1', 'move green B2', 'move green C', 'uncover green all', 'move blue C2', 'move green A2', 'move blue B2', 'move blue A1', 'move green A', 'move blue A2', 'move blue C', 'move green C2', 'move green C1']"
SZ4WJ9mFNC,37887,uncover red all,"(54, 56)",42,1,"[(54, 55) (74, 55) (88, 69) (88, 71) (54, 77) (74, 77) (54, 98) (54, 100)
 (68, 69) (68, 71) (74, 98) (74, 100) (88, 98) (88, 100) (54, 63) (54, 69)
 (54, 71) (54, 79) (54, 83) (74, 63) (74, 69) (74, 71) (74, 79) (74, 83)
 (88, 55) (88, 63) (88, 77) (88, 79) (88, 83) (68, 63) (68, 79) (68, 98)
 (68, 100) (68, 55) (68, 77) (68, 83) (68, 66) (75, 77) (81, 83) (89, 69)
 (97, 98) (101, 100)]",0.0,36,17.77,['cover blue all']
BMqJtZsVYF,29690,clear nocolor C1,"(102, 82)",22,6,"[(86, 87) (102, 87) (102, 88) (102, 89) (86, 36) (86, 59) (86, 82)
 (86, 83) (86, 88) (86, 89) (102, 92) (102, 99) (86, 92) (86, 99)
 (102, 36) (102, 37) (102, 42) (102, 44) (102, 57) (102, 58) (102, 59)
 (102, 61)]",1.0,45,22.027,"['fill nocolor B2', 'clear nocolor C', 'move green B2', 'move green B', 'cover green all', 'clear nocolor C1']"
BMqJtZsVYF,29690,clear nocolor C2,"(105, 84)",2,4,"[(105, 67) (105, 68)]",1.0,45,21.741,"['fill nocolor C1', 'clear nocolor C2', 'cover green all', 'move green C1']"
BMqJtZsVYF,29690,cover blue all,"(77, 37)",2,5,"[(77, 57) (77, 58)]",1.0,35,16.455,"['move green A1', 'fill nocolor A1', 'uncover green all', 'cover blue all', 'clear nocolor A2']"
BMqJtZsVYF,29690,cover red all,"(77, 42)",40,7,"[(105, 88) (105, 89) (106, 89) (107, 88) (100, 42) (100, 44) (100, 61)
 (101, 42) (101, 44) (101, 61) (102, 88) (102, 89) (86, 88) (86, 89)
 (55, 44) (76, 44) (100, 88) (100, 89) (101, 88) (101, 89) (102, 42)
 (102, 44) (102, 61) (105, 42) (105, 44) (105, 61) (106, 42) (106, 44)
 (106, 61) (107, 42) (107, 44) (107, 61) (55, 42) (55, 61) (55, 88)
 (55, 89) (76, 42) (76, 61) (76, 88) (76, 89)]",1.0,58,29.413,"['fill nocolor B1', 'clear nocolor A', 'move green B', 'move green B1', 'cover red all', 'uncover green all', 'clear nocolor A2']"
BMqJtZsVYF,29690,fill nocolor C1,"(101, 84)",19,6,"[(105, 67) (105, 68) (105, 84) (106, 67) (106, 68) (106, 84) (107, 67)
 (107, 68) (107, 84) (77, 67) (77, 68) (77, 84) (55, 67) (76, 67)
 (100, 67) (100, 68) (100, 84) (101, 67) (101, 68)]",1.0,39,18.612,"['fill nocolor C1', 'clear nocolor B2', 'move green C', 'clear nocolor B', 'cover green all', 'move green C1']"
BMqJtZsVYF,29690,fill nocolor C2,"(86, 87)",0,3,[],1.0,39,19.213,"['fill nocolor C2', 'move green C2', 'clear nocolor C1']"
